4.569927527,-5.171386155,2.317755053,-1.754535072,1.188899591,-0.910764997,0.781874329,-0.26955884,-0.79142155,0.43249811,0.430353275,-0.086869569,-0.260414376,0.346581442
4.631459837,-5.064406943,2.417429228,-1.732679314,1.251214804,-0.908430491,0.672724589,-0.36179488,-0.912919063,0.283115122,0.41253822,-0.046726785,-0.220332256,0.412717571
4.659431057,-4.326970052,1.878157953,-1.76197825,1.083035944,-0.984369745,0.759381986,-0.260323674,-0.939151311,0.212592788,0.406741797,-0.121808815,-0.170333747,0.169614724
4.74619103,-4.863642035,2.086557144,-1.623003345,0.983384163,-0.866693734,0.773815977,-0.306730794,-1.038560595,0.28427322,0.600204909,0.039642982,-0.176174997,0.067937475
4.801542616,-4.411771382,1.887047352,-1.646586089,0.997812843,-0.875498462,0.751072418,-0.301219898,-1.027821681,0.268563511,0.575944434,-0.070056179,-0.200356469,0.00673313
4.776922488,-4.547316918,2.037952378,-1.551490865,1.106865626,-0.948576201,0.752599344,-0.341885201,-1.027749384,0.004274608,0.534414167,-0.045513163,-0.150808607,-0.051250677
4.736475703,-4.370886177,1.907916679,-1.678345652,1.053911615,-1.053701903,0.624101496,-0.30744199,-0.936079106,0.165756209,0.521683921,-0.074187175,-0.093896064,0.052359984
4.760865662,-4.616824868,1.861100438,-1.782335201,1.094658311,-0.990954956,0.61702514,-0.321043892,-0.863492688,0.233666617,0.483240142,-0.066688537,-0.191650469,0.255851471
4.785928662,-4.488572313,1.855163743,-1.72542242,1.177845303,-0.979518851,0.783434878,-0.306101809,-0.837200268,0.264911266,0.561258118,-0.073002742,-0.176523571,0.23614206
4.706595902,-4.404545465,1.942782639,-1.522294888,1.030740036,-1.088971057,0.859865648,-0.333292232,-0.824707807,0.19816722,0.483160111,-0.098821029,-0.191823726,0.130963243
4.647579021,-4.282792024,1.731028362,-1.690637667,1.162060921,-1.165804355,0.818286126,-0.319103225,-0.905207719,0.125727445,0.473852233,-0.084164166,-0.123996382,0.108390271
4.730957378,-4.628747725,1.893437801,-1.62885113,1.040542971,-1.031764887,0.871059646,-0.326671132,-1.119063492,0.1499723,0.538825095,-0.041887472,-0.117706577,-0.054482557
4.770551253,-4.386826671,1.729475671,-1.732060466,1.073382447,-1.054757575,0.816575948,-0.357426009,-1.036661943,0.130627843,0.489995402,-0.148675503,-0.162407248,-0.119982793
4.75508244,-4.228032755,1.744777913,-1.766135726,1.210422169,-1.165141975,0.706869468,-0.40936329,-0.857991767,0.211029033,0.514812723,-0.091721736,-0.107805207,0.093534089
4.90929114,-4.42158577,1.81782252,-1.633974184,1.202087225,-0.9269122,0.792288924,-0.398011098,-0.96356513,0.08449237,0.569481464,-0.085908441,-0.177199698,0.086356947
4.939154697,-4.1542891,1.708413763,-1.721974554,1.125141853,-0.930819065,0.796013811,-0.415007659,-1.007180544,0.054198524,0.61120034,-0.04746676,-0.076985123,0.152316927
4.723329468,-4.239797525,1.669920678,-1.601840751,1.251109206,-0.834718714,0.718344241,-0.420271731,-1.064141887,0.144829948,0.479269996,0.011386554,0.017274337,0.326360957
4.55761838,-4.559023275,1.842088765,-1.621849422,1.045107858,-0.836537879,0.623744655,-0.213035068,-1.098527497,0.139544714,0.403287121,-0.044685214,-0.015431226,0.110494664
4.710348775,-4.005866837,1.805557291,-1.727778547,1.101447988,-0.98395071,0.681403156,-0.254731244,-1.025191084,0.095360797,0.383793768,-0.07901121,-0.061703338,0.070046306
4.947941275,-3.980611505,1.801291945,-1.535329769,0.989324497,-0.937695104,0.727594768,-0.312855942,-1.082976717,0.119942244,0.532468645,-0.038047669,-0.175699277,0.136574136
4.893029142,-4.000044931,1.761634263,-1.753970273,1.113825796,-1.053112761,0.686908897,-0.293397405,-1.024599248,0.093935693,0.390658521,-0.040484453,-0.137933607,0.154636278
4.718938076,-4.032244692,1.657517677,-1.920064512,1.121856351,-1.111059192,0.672226818,-0.341914388,-0.844897715,0.147054709,0.404971101,-0.1198856,-0.221341778,0.142577992
3.740301834,-6.068815366,2.346405262,-1.832176674,1.412174458,-0.765997492,0.532127579,-0.475569743,-0.905004919,-0.104775328,0.110808151,-0.044126187,-0.668872963,0.451845878
3.789043484,-6.062273431,2.476180605,-1.866119617,1.522520176,-0.871784138,0.644959496,-0.37718674,-0.983887026,0.08099078,0.148029796,0.046475096,-0.618943854,0.422527476
3.846067896,-5.98361145,2.381755608,-1.865613144,1.49780771,-0.77281044,0.621373141,-0.428863417,-0.992489943,0.078905,0.188348075,-0.086043901,-0.57535733,0.248708125
4.020338243,-5.945956521,2.321724463,-1.770201273,1.34966532,-0.837607075,0.735104841,-0.401800566,-1.131145697,0.052603595,0.172544102,-0.124513647,-0.552405375,0.092079013
4.227680862,-5.760957739,2.190312705,-1.618411179,1.271137924,-0.857911532,0.725183434,-0.390316853,-1.205331404,-0.063219914,0.238608869,-0.059027177,-0.540187141,0.061078103
4.322896404,-5.487842688,2.025962658,-1.532322794,1.258871838,-0.948812377,0.687042034,-0.439442144,-1.1566078,-0.098173115,0.27487403,-0.0989516,-0.480877348,0.058063624
4.314249456,-5.734063854,2.196602279,-1.70180242,1.231099083,-1.042608879,0.752863225,-0.467355937,-1.155479277,-0.045598101,0.315031043,-0.046390814,-0.513127626,-0.047546032
4.230277749,-5.627611114,2.121122686,-1.591204103,1.226883472,-0.831934388,0.716892894,-0.341064888,-1.175230392,0.01571409,0.249859344,-0.08359213,-0.431468232,-0.075842314
4.220582728,-5.553361193,2.022418892,-1.622059798,1.322359221,-0.964303715,0.887535837,-0.346865878,-1.155970372,-0.037553225,0.353621013,-0.163750373,-0.431153914,-0.135448985
4.277238607,-5.789664639,2.131880696,-1.685565372,1.297547296,-0.979552182,0.779277028,-0.45046599,-1.175068162,-0.087502007,0.247859401,-0.218538252,-0.464591672,-0.111294799
4.335866427,-5.587056131,2.166290771,-1.77834153,1.348903099,-1.064618319,0.921401583,-0.335720695,-1.143509262,-0.022721481,0.334027982,-0.181794204,-0.502195851,-0.113244255
4.378075005,-5.960049245,2.317980983,-1.724079421,1.439593692,-0.973080889,0.843491009,-0.454662559,-1.205177129,-0.054545107,0.339607012,-0.151111106,-0.473159802,-0.06589072
4.384227566,-5.67211599,2.17573855,-1.80283674,1.449076616,-0.926672811,0.955773613,-0.43790313,-1.067616422,-0.074733883,0.228503764,-0.194184132,-0.421344341,-0.085725835
4.30040607,-5.609493769,2.17808379,-1.904532601,1.361607884,-1.052553003,0.89125604,-0.359023396,-1.134272476,-0.079747744,0.205577455,-0.142476819,-0.403996338,-0.174031061
4.200062688,-5.523319102,2.210609801,-1.826298923,1.246386047,-1.022857244,0.851751939,-0.407281208,-1.203012524,-0.080396177,0.239355407,-0.024142971,-0.204291058,-0.093353355
4.21850341,-5.759215627,2.400800049,-1.857855358,1.160709067,-1.07056478,0.943418041,-0.307424347,-1.042047137,0.01330012,0.292250582,-0.014279878,-0.357912725,-0.120697374
4.269147927,-5.710834335,2.032747261,-1.734938984,1.135848248,-0.930180271,0.886074471,-0.312254138,-1.179527906,-0.011594646,0.249186004,-0.129228431,-0.271949697,-0.216721547
4.278531818,-5.570951157,2.138272866,-1.781218304,1.250623282,-1.152859933,0.975409389,-0.401570343,-1.111366248,-0.046889439,0.313325176,-0.214326132,-0.401610493,-0.131463909
4.202243793,-5.664596527,2.224761225,-1.868357442,1.194423044,-1.062682337,0.865355533,-0.285281612,-1.144145958,-0.085900877,0.276345136,-0.038543737,-0.311558734,-0.238073875
4.263403684,-5.371410609,2.083377122,-1.824052833,1.149615248,-1.044328469,0.801238748,-0.261401794,-1.153560882,-0.095537882,0.345500369,-0.006577446,-0.267034853,-0.2156078
4.363607088,-4.97465149,1.901491833,-1.646636219,1.058748707,-1.135404894,0.766352291,-0.36639018,-1.120323379,-0.089067193,0.347536559,-0.08437171,-0.389561099,-0.184490166
4.339543445,-5.275034271,2.124306641,-1.739856746,1.129363954,-0.987043317,0.793385071,-0.280342868,-1.178274562,-0.119045755,0.136114641,0.041800985,-0.28731477,-0.09831865
4.382070058,-5.405659621,2.206232051,-1.739237215,1.121843033,-0.957009866,0.751060641,-0.164072672,-1.124276854,0.043328298,0.220295291,0.013533683,-0.308913169,-0.210354599
4.416678678,-5.268018893,1.880435857,-1.666841616,1.027696812,-0.882111324,0.665476627,-0.25845175,-1.206259118,-0.086060326,0.170286452,-0.037073314,-0.327665444,-0.165252036
4.074378574,-5.636557615,2.337014096,-1.635532303,1.001087143,-1.020582731,0.584530677,-0.174381823,-0.959134809,0.304310652,0.183379603,-0.141465106,-0.119794724,0.211140549
4.129129931,-5.756067143,2.34338821,-1.612224411,0.977897034,-0.890735582,0.651276268,-0.146803192,-0.913427385,0.403751333,0.277086386,-0.044427258,-0.155832514,0.108897643
4.210440087,-5.400562275,2.285371708,-1.654401769,1.14089029,-0.956531488,0.615994409,-0.222770678,-0.938154661,0.364212882,0.326515762,-0.105687559,-0.136986231,0.219224597
4.264790127,-5.235650354,2.184162684,-1.631902182,1.083556746,-0.969788528,0.633636281,-0.16800844,-0.931317631,0.394960682,0.348320846,-0.067709416,-0.134752391,0.242501114
4.326622644,-5.399582758,2.307486377,-1.764965586,1.154931582,-0.977683525,0.745206764,-0.232350186,-0.97447841,0.347279601,0.293466624,-0.058649593,-0.153216038,0.25831262
4.345878317,-5.141570071,2.081020225,-1.566807739,1.261761661,-0.950975279,0.578126174,-0.329521392,-0.823744806,0.422467633,0.387281035,-0.187962735,-0.148467684,0.218191394
4.368041241,-5.148783233,2.056673883,-1.666070467,1.164616869,-1.055208137,0.660212157,-0.323240125,-0.907264418,0.286780884,0.407861318,-0.158622508,-0.141238247,0.105826165
4.360695836,-5.36117778,2.204214761,-1.687622765,1.228011171,-1.146385086,0.714320661,-0.344160165,-0.942913412,0.320082004,0.387263923,-0.166405672,-0.148321629,0.290924488
4.406721585,-5.19016887,2.175531517,-1.778489306,1.316633858,-1.115572166,0.717073941,-0.314985223,-0.916815707,0.368404047,0.353133848,-0.148635702,-0.169013715,0.299922896
4.445200175,-5.225129452,2.164717374,-1.6277898,1.234625071,-1.144304263,0.695714728,-0.292398947,-0.849389094,0.237979729,0.327000182,-0.183714628,-0.122933612,0.23062743
4.452549898,-5.22221222,2.179574156,-1.619875653,1.067349168,-1.101731898,0.780347895,-0.236487641,-0.986345734,0.231377236,0.430417813,-0.096767395,-0.163954608,0.129424724
4.466841394,-5.260332495,2.253124094,-1.608803651,1.253851447,-1.139528755,0.64096425,-0.38746434,-0.932198578,0.201503832,0.440374823,-0.106191302,-0.081707878,0.177603446
4.428824316,-5.163182892,2.012815657,-1.729431714,1.220996761,-1.062686605,0.66590852,-0.36332568,-0.834896833,0.211338906,0.381826777,-0.24918409,-0.141288856,0.252661707
4.363277347,-5.448862033,2.164867607,-1.675339424,1.177075383,-1.120911478,0.623238596,-0.402091078,-0.803128545,0.286237942,0.368963676,-0.28237865,-0.212412058,0.339963082
4.380346244,-5.538321193,2.146163458,-1.737085323,1.253011741,-1.069732719,0.747541293,-0.353131132,-0.891909136,0.199370956,0.451580158,-0.108526486,-0.114231629,0.234361685
4.530119614,-5.055195588,1.96777482,-1.636205521,1.256282056,-1.184426184,0.770137306,-0.442448749,-0.896029125,0.10332952,0.405354215,-0.19140509,-0.149510492,0.204591276
4.611239446,-5.297439498,2.248037795,-1.487089294,1.134398812,-1.056394404,0.701165914,-0.365055075,-1.14008787,0.051317005,0.57615875,-0.084749685,-0.221611229,0.054730819
4.658372528,-4.885861526,1.934470151,-1.621000306,1.096392476,-1.09156256,0.658358787,-0.475965021,-1.079311782,0.105459504,0.598559467,-0.169569703,-0.184541026,0.064783436
4.623923393,-5.000654583,1.950754529,-1.707391827,1.186619442,-1.083154705,0.743479519,-0.38451309,-0.872560297,0.170180431,0.463211433,-0.260793296,-0.234558209,0.233583686
4.598985736,-4.931232603,1.980463534,-1.858998074,1.37122125,-1.105713109,0.600432719,-0.419914634,-0.944197995,0.28959824,0.454298709,-0.062183844,-0.243650864,0.184455252
4.575444467,-4.907800938,1.751915543,-1.759946642,1.176435828,-1.037636829,0.51647977,-0.343938876,-0.902888807,0.294627644,0.466053098,-0.098920918,-0.187246014,0.230291372
4.617479522,-4.457135828,1.728430951,-1.706041296,1.094908895,-0.982491458,0.737766563,-0.294738412,-0.929261785,0.037486683,0.571761691,-0.220568962,-0.105140184,0.02269762
4.82491622,-5.004266288,1.954591386,-1.55844374,0.908793962,-0.778113454,0.603398154,-0.183928296,-1.329682191,0.14012328,0.890937576,-0.173491213,-0.09021964,-0.181323785
4.830353575,-4.405224765,1.654880241,-1.69976253,0.940673593,-0.933452062,0.55135386,-0.177888403,-1.113295251,0.210945015,0.640569679,-0.150293216,-0.133103183,-0.051705254
4.789223303,-4.274620404,1.735286689,-1.88815637,1.167339273,-1.028633602,0.562263993,-0.412769152,-0.958007659,0.265531613,0.550832037,-0.138600771,-0.212502966,0.124567998
